"","Life_Ladder","Log_GDPpC","Social_support","Life_expectancy","Freedom_of_choice","Generosity","Corruption","Positive_affect","Negative_affect","Conf_in_gov","GINI_index","GINI_indx_income","Happiness_score","Country"
"24",6.43622064590454,10.0659198760986,0.89008492231369,69.9000015258789,0.788530349731445,-0.0706158429384232,0.81629741191864,0.832562208175659,0.275820225477219,0.334744155406952,0.491571428571429,0.434312701225281,6.44399976730347,"Chile"
"25",5.13143396377563,9.69437599182129,0.787605345249176,69.3000030517578,0.895377695560455,-0.174899160861969,0.845942497253418,0.855783879756927,0.189639791846275,0.343466877937317,0.425,0.538205683231354,5.19089984893799,"China"
"26",5.98351240158081,9.51173400878906,0.87097042798996,67.6999969482422,0.850765764713287,-0.155047997832298,0.854820907115936,0.825455188751221,0.30062410235405,0.274869501590729,0.5416,0.506853818893433,6.12480020523071,"Colombia"
"27",3.97281956672668,7.26014232635498,0.621302962303162,57.2000007629395,0.560182332992554,0.136247515678406,0.79375833272934,0.74774158000946,0.337493658065796,0.317273706197739,0.506,0.598217666149139,3.9728000164032,"Comoros"
"28",5.49021434783936,8.47327899932861,0.620622932910919,57.9000015258789,0.698700070381165,-0.12450098246336,0.738020181655884,0.587506592273712,0.447646170854568,0.473673611879349,0.481,0.597126543521881,4.81150007247925,"Congo (Brazzaville)"
"29",7.14107465744019,9.66942596435547,0.875872433185577,71.3000030517578,0.941888332366943,-0.104196012020111,0.78130179643631,0.870097815990448,0.325866639614105,0.479977786540985,0.490882352941176,0.786516606807709,7.16739988327026,"Costa Rica"
"30",5.53627109527588,10.0657510757446,0.909806847572327,70.1999969482422,0.690855622291565,-0.152529239654541,0.92540830373764,0.582044124603271,0.290375977754593,0.248180910944939,0.321428571428571,0.322490155696869,5.43179988861084,"Croatia"
"31",6.27644300460815,9.7787389755249,0.825573205947876,73.6999969482422,0.794215023517609,-0.262738108634949,0.848337233066559,0.750122487545013,0.298021137714386,0.352440446615219,0.326166666666667,0.448661059141159,6.04580020904541,"Cyprus"
"32",7.03416538238525,10.4194736480713,0.929163932800293,70.3000030517578,0.790132403373718,-0.294359624385834,0.851382255554199,0.713700115680695,0.178068101406097,0.420783311128616,0.264166666666667,0.254285722970963,6.85209989547729,"Czech Republic"
"33",7.64878559112549,10.75559425354,0.95821887254715,72.4000015258789,0.935437798500061,0.0155928526073694,0.15060743689537,0.821422636508942,0.20605280995369,0.632478475570679,0.267,0.479050666093826,7.60010004043579,"Denmark"
